Code,Area,Year,Fuel,Sector,Measurement,Value
E09000032,Wandsworth,2012,Gas,Total,Ktoe ,188.139
E09000033,Westminster,2012,Gas,Total,Ktoe ,320.411
E12000001,North East,2012,Gas,Total,Ktoe ,2085.921
E12000002,North West,2012,Gas,Total,Ktoe ,5716.569
E12000003,Yorkshire and the Humber,2012,Gas,Total,Ktoe ,4528.439
E12000004,East Midlands,2012,Gas,Total,Ktoe ,3371.604
E12000005,West Midlands,2012,Gas,Total,Ktoe ,3893.662
E12000006,East of England,2012,Gas,Total,Ktoe ,3834.735
E12000007,Greater London,2012,Gas,Total,Ktoe ,5420.312
E12000008,South East,2012,Gas,Total,Ktoe ,5506.909
E12000009,South West,2012,Gas,Total,Ktoe ,2876.384
N92000002,Northern Ireland,2012,Gas,Total,Ktoe ,..
W92000004,Wales,2012,Gas,Total,Ktoe ,2087.383
S92000003,Scotland,2012,Gas,Total,Ktoe ,4344.9
E92000001,England,2012,Gas,Total,Ktoe ,37234.536
K02000001,United Kingdom,2012,Gas,Total,Ktoe ,43856.376
E09000002,Barking and Dagenham,2013,Gas,Total,Ktoe ,82.269
E09000003,Barnet,2013,Gas,Total,Ktoe ,237.741
E09000004,Bexley,2013,Gas,Total,Ktoe ,171.007
E09000005,Brent,2013,Gas,Total,Ktoe ,182.844
E09000006,Bromley,2013,Gas,Total,Ktoe ,213.955
E09000007,Camden,2013,Gas,Total,Ktoe ,213.654
E09000001,City of London,2013,Gas,Total,Ktoe ,67.092
E09000008,Croydon,2013,Gas,Total,Ktoe ,215.762
E09000009,Ealing,2013,Gas,Total,Ktoe ,210.917
E09000010,Enfield,2013,Gas,Total,Ktoe ,182.918
E09000011,Greenwich,2013,Gas,Total,Ktoe ,135.551
E09000012,Hackney,2013,Gas,Total,Ktoe ,115.128
E09000013,Hammersmith and Fulham,2013,Gas,Total,Ktoe ,128.053
E09000014,Haringey,2013,Gas,Total,Ktoe ,140.377
E09000015,Harrow,2013,Gas,Total,Ktoe ,159.644
E09000016,Havering,2013,Gas,Total,Ktoe ,137.023
E09000017,Hillingdon,2013,Gas,Total,Ktoe ,207.763
E09000018,Hounslow,2013,Gas,Total,Ktoe ,155.034
E09000019,Islington,2013,Gas,Total,Ktoe ,132.45
E09000020,Kensington and Chelsea,2013,Gas,Total,Ktoe ,156.902
E09000021,Kingston upon Thames,2013,Gas,Total,Ktoe ,100.3
E09000022,Lambeth,2013,Gas,Total,Ktoe ,196.062
E09000023,Lewisham,2013,Gas,Total,Ktoe ,138.941
E09000024,Merton,2013,Gas,Total,Ktoe ,121.518
E09000025,Newham,2013,Gas,Total,Ktoe ,184.331
E09000026,Redbridge,2013,Gas,Total,Ktoe ,146.663
E09000027,Richmond upon Thames,2013,Gas,Total,Ktoe ,138.231
E09000028,Southwark,2013,Gas,Total,Ktoe ,176.848
E09000029,Sutton,2013,Gas,Total,Ktoe ,111.95
E09000030,Tower Hamlets,2013,Gas,Total,Ktoe ,125.295
E09000031,Waltham Forest,2013,Gas,Total,Ktoe ,131.82
E09000032,Wandsworth,2013,Gas,Total,Ktoe ,188.703
E09000033,Westminster,2013,Gas,Total,Ktoe ,319.72
E12000001,North East,2013,Gas,Total,Ktoe ,2055.183
E12000002,North West,2013,Gas,Total,Ktoe ,5558.092
E12000003,Yorkshire and the Humber,2013,Gas,Total,Ktoe ,4432.459
E12000004,East Midlands,2013,Gas,Total,Ktoe ,3290.343
E12000005,West Midlands,2013,Gas,Total,Ktoe ,3842.012
E12000006,East of England,2013,Gas,Total,Ktoe ,3750.86
E12000007,Greater London,2013,Gas,Total,Ktoe ,5326.466
E12000008,South East,2013,Gas,Total,Ktoe ,5392.069
E12000009,South West,2013,Gas,Total,Ktoe ,2825.327
N92000002,Northern Ireland,2013,Gas,Total,Ktoe ,..
W92000004,Wales,2013,Gas,Total,Ktoe ,2016.618
S92000003,Scotland,2013,Gas,Total,Ktoe ,4182.952
E92000001,England,2013,Gas,Total,Ktoe ,36472.811
K02000001,United Kingdom,2013,Gas,Total,Ktoe ,42855.118
E09000002,Barking and Dagenham,2014,Gas,Total,Ktoe ,81.15860581
E09000003,Barnet,2014,Gas,Total,Ktoe ,232.065875
E09000004,Bexley,2014,Gas,Total,Ktoe ,167.242867
E09000005,Brent,2014,Gas,Total,Ktoe ,177.6209933
E09000006,Bromley,2014,Gas,Total,Ktoe ,206.0468301
E09000007,Camden,2014,Gas,Total,Ktoe ,192.1084503
E09000001,City of London,2014,Gas,Total,Ktoe ,57.52463738
E09000008,Croydon,2014,Gas,Total,Ktoe ,207.5320981
E09000009,Ealing,2014,Gas,Total,Ktoe ,205.8981775
E09000010,Enfield,2014,Gas,Total,Ktoe ,176.4761179
E09000011,Greenwich,2014,Gas,Total,Ktoe ,180.9707717
E09000012,Hackney,2014,Gas,Total,Ktoe ,109.6424613
E09000013,Hammersmith and Fulham,2014,Gas,Total,Ktoe ,118.9866229
E09000014,Haringey,2014,Gas,Total,Ktoe ,134.0863363
E09000015,Harrow,2014,Gas,Total,Ktoe ,151.8315327
E09000016,Havering,2014,Gas,Total,Ktoe ,132.3178499
E09000017,Hillingdon,2014,Gas,Total,Ktoe ,191.8924368
E09000018,Hounslow,2014,Gas,Total,Ktoe ,151.5417979
E09000019,Islington,2014,Gas,Total,Ktoe ,129.8264396
E09000020,Kensington and Chelsea,2014,Gas,Total,Ktoe ,153.9702599
E09000021,Kingston upon Thames,2014,Gas,Total,Ktoe ,96.205216
E09000022,Lambeth,2014,Gas,Total,Ktoe ,183.4750586
E09000023,Lewisham,2014,Gas,Total,Ktoe ,134.6220475
E09000024,Merton,2014,Gas,Total,Ktoe ,117.3764329
E09000025,Newham,2014,Gas,Total,Ktoe ,170.9826934
E09000026,Redbridge,2014,Gas,Total,Ktoe ,141.7512625
E09000027,Richmond upon Thames,2014,Gas,Total,Ktoe ,131.9849481
E09000028,Southwark,2014,Gas,Total,Ktoe ,159.1647124
E09000029,Sutton,2014,Gas,Total,Ktoe ,106.6884965
E09000030,Tower Hamlets,2014,Gas,Total,Ktoe ,111.725849
E09000031,Waltham Forest,2014,Gas,Total,Ktoe ,127.325735
E09000032,Wandsworth,2014,Gas,Total,Ktoe ,180.4034074
E09000033,Westminster,2014,Gas,Total,Ktoe ,261.4555893
E12000001,North East,2014,Gas,Total,Ktoe ,1924.283968
E12000002,North West,2014,Gas,Total,Ktoe ,5262.688246
E12000003,Yorkshire and the Humber,2014,Gas,Total,Ktoe ,4178.964994
E12000004,East Midlands,2014,Gas,Total,Ktoe ,3189.918413
E12000005,West Midlands,2014,Gas,Total,Ktoe ,3757.977019
E12000006,East of England,2014,Gas,Total,Ktoe ,3585.411537
E12000007,Greater London,2014,Gas,Total,Ktoe ,5081.90261
E12000008,South East,2014,Gas,Total,Ktoe ,5139.25741
E12000009,South West,2014,Gas,Total,Ktoe ,2769.361435
N92000002,Northern Ireland,2014,Gas,Total,Ktoe ,..
W92000004,Wales,2014,Gas,Total,Ktoe ,1902.98772
S92000003,Scotland,2014,Gas,Total,Ktoe ,3980.56921
E92000001,England,2014,Gas,Total,Ktoe ,34889.76563
K02000001,United Kingdom,2014,Gas,Total,Ktoe ,42618.95221
E09000002,Barking and Dagenham,2015,Gas,Total,Ktoe ,81.92209375
E09000003,Barnet,2015,Gas,Total,Ktoe ,232.2148438
E09000004,Bexley,2015,Gas,Total,Ktoe ,166.7982144
E09000005,Brent,2015,Gas,Total,Ktoe ,176.9238099
E09000006,Bromley,2015,Gas,Total,Ktoe ,211.1730188
E09000007,Camden,2015,Gas,Total,Ktoe ,188.731092
E09000001,City of London,2015,Gas,Total,Ktoe ,63.32052825
E09000008,Croydon,2015,Gas,Total,Ktoe ,211.2307387
E09000009,Ealing,2015,Gas,Total,Ktoe ,202.0774371
E09000010,Enfield,2015,Gas,Total,Ktoe ,176.7516858
E09000011,Greenwich,2015,Gas,Total,Ktoe ,131.7450605
E09000012,Hackney,2015,Gas,Total,Ktoe ,110.284506
E09000013,Hammersmith and Fulham,2015,Gas,Total,Ktoe ,120.7550545
E09000014,Haringey,2015,Gas,Total,Ktoe ,132.4789985
E09000015,Harrow,2015,Gas,Total,Ktoe ,150.0970056
E09000016,Havering,2015,Gas,Total,Ktoe ,133.9694604
E09000017,Hillingdon,2015,Gas,Total,Ktoe ,177.8056974
E09000018,Hounslow,2015,Gas,Total,Ktoe ,150.0684012
E09000019,Islington,2015,Gas,Total,Ktoe ,124.9482574
E09000020,Kensington and Chelsea,2015,Gas,Total,Ktoe ,150.1891724
E09000021,Kingston upon Thames,2015,Gas,Total,Ktoe ,97.47603413
E09000022,Lambeth,2015,Gas,Total,Ktoe ,186.2470096
E09000023,Lewisham,2015,Gas,Total,Ktoe ,140.0627164
E09000024,Merton,2015,Gas,Total,Ktoe ,118.1633402
E09000025,Newham,2015,Gas,Total,Ktoe ,174.0082773
E09000026,Redbridge,2015,Gas,Total,Ktoe ,142.5988575
E09000027,Richmond upon Thames,2015,Gas,Total,Ktoe ,128.3497095
E09000028,Southwark,2015,Gas,Total,Ktoe ,164.2036142
E09000029,Sutton,2015,Gas,Total,Ktoe ,108.8486338
E09000030,Tower Hamlets,2015,Gas,Total,Ktoe ,111.8135726
E09000031,Waltham Forest,2015,Gas,Total,Ktoe ,126.9119654
E09000032,Wandsworth,2015,Gas,Total,Ktoe ,181.4229019
E09000033,Westminster,2015,Gas,Total,Ktoe ,251.3041277
E09000002,Barking and Dagenham,2005,Electricity,Total,Ktoe ,67.351
E09000003,Barnet,2005,Electricity,Total,Ktoe ,106.49
E09000004,Bexley,2005,Electricity,Total,Ktoe ,74.721
E09000005,Brent,2005,Electricity,Total,Ktoe ,104.92
E09000006,Bromley,2005,Electricity,Total,Ktoe ,93.915
E09000007,Camden,2005,Electricity,Total,Ktoe ,156.333
E09000001,City of London,2005,Electricity,Total,Ktoe ,224.903
E09000008,Croydon,2005,Electricity,Total,Ktoe ,119.376
E09000009,Ealing,2005,Electricity,Total,Ktoe ,114.417
E09000010,Enfield,2005,Electricity,Total,Ktoe ,98.414
E09000011,Greenwich,2005,Electricity,Total,Ktoe ,70.679
E09000012,Hackney,2005,Electricity,Total,Ktoe ,66.64
E09000013,Hammersmith and Fulham,2005,Electricity,Total,Ktoe ,85.423
E09000014,Haringey,2005,Electricity,Total,Ktoe ,68.708
E09000015,Harrow,2005,Electricity,Total,Ktoe ,59.242
E09000016,Havering,2005,Electricity,Total,Ktoe ,75.852
E09000017,Hillingdon,2005,Electricity,Total,Ktoe ,153.606
E09000018,Hounslow,2005,Electricity,Total,Ktoe ,115.531
E09000019,Islington,2005,Electricity,Total,Ktoe ,106.793
E09000020,Kensington and Chelsea,2005,Electricity,Total,Ktoe ,128.963
E09000021,Kingston upon Thames,2005,Electricity,Total,Ktoe ,55.32
E09000022,Lambeth,2005,Electricity,Total,Ktoe ,98.489
E09000023,Lewisham,2005,Electricity,Total,Ktoe ,75.919
E09000024,Merton,2005,Electricity,Total,Ktoe ,60.801
E09000025,Newham,2005,Electricity,Total,Ktoe ,92.934
E09000026,Redbridge,2005,Electricity,Total,Ktoe ,64.515
E09000027,Richmond upon Thames,2005,Electricity,Total,Ktoe ,68.119
E09000028,Southwark,2005,Electricity,Total,Ktoe ,158.013
E09000029,Sutton,2005,Electricity,Total,Ktoe ,58.191
E09000030,Tower Hamlets,2005,Electricity,Total,Ktoe ,223.128
E09000031,Waltham Forest,2005,Electricity,Total,Ktoe ,64.923
E09000032,Wandsworth,2005,Electricity,Total,Ktoe ,101.621
E09000033,Westminster,2005,Electricity,Total,Ktoe ,348.531
E09000002,Barking and Dagenham,2006,Electricity,Total,Ktoe ,67.541
E09000003,Barnet,2006,Electricity,Total,Ktoe ,107.607
E09000004,Bexley,2006,Electricity,Total,Ktoe ,74.192
E09000005,Brent,2006,Electricity,Total,Ktoe ,99.529
E09000006,Bromley,2006,Electricity,Total,Ktoe ,97.485
E09000007,Camden,2006,Electricity,Total,Ktoe ,168.759
E09000001,City of London,2006,Electricity,Total,Ktoe ,235.806
E09000008,Croydon,2006,Electricity,Total,Ktoe ,119.844
E09000009,Ealing,2006,Electricity,Total,Ktoe ,117.616
E09000010,Enfield,2006,Electricity,Total,Ktoe ,118.744
E09000011,Greenwich,2006,Electricity,Total,Ktoe ,71.432
E09000012,Hackney,2006,Electricity,Total,Ktoe ,67.097
E09000013,Hammersmith and Fulham,2006,Electricity,Total,Ktoe ,87.932
E09000014,Haringey,2006,Electricity,Total,Ktoe ,69.922
E09000015,Harrow,2006,Electricity,Total,Ktoe ,57.614
E09000016,Havering,2006,Electricity,Total,Ktoe ,76.457
E09000017,Hillingdon,2006,Electricity,Total,Ktoe ,153.737
E09000018,Hounslow,2006,Electricity,Total,Ktoe ,118.461
E09000019,Islington,2006,Electricity,Total,Ktoe ,108.782
E09000020,Kensington and Chelsea,2006,Electricity,Total,Ktoe ,130.122
E09000021,Kingston upon Thames,2006,Electricity,Total,Ktoe ,54.84
E09000022,Lambeth,2006,Electricity,Total,Ktoe ,99.34
E09000023,Lewisham,2006,Electricity,Total,Ktoe ,75.13
E09000024,Merton,2006,Electricity,Total,Ktoe ,58.461
E09000025,Newham,2006,Electricity,Total,Ktoe ,107.004
E09000026,Redbridge,2006,Electricity,Total,Ktoe ,63.109
E09000027,Richmond upon Thames,2006,Electricity,Total,Ktoe ,67.844
E09000028,Southwark,2006,Electricity,Total,Ktoe ,157.372
E09000029,Sutton,2006,Electricity,Total,Ktoe ,57.841
E09000030,Tower Hamlets,2006,Electricity,Total,Ktoe ,264.791
E09000031,Waltham Forest,2006,Electricity,Total,Ktoe ,65.321
E09000032,Wandsworth,2006,Electricity,Total,Ktoe ,102.183
E09000033,Westminster,2006,Electricity,Total,Ktoe ,361.974
E12000001,North East,2006,Electricity,Total,Ktoe ,1187.344
E09000002,Barking and Dagenham,2007,Electricity,Total,Ktoe ,67.482
E09000003,Barnet,2007,Electricity,Total,Ktoe ,104.629
E09000004,Bexley,2007,Electricity,Total,Ktoe ,73.153
E09000005,Brent,2007,Electricity,Total,Ktoe ,104.815
E09000006,Bromley,2007,Electricity,Total,Ktoe ,93.177
E09000007,Camden,2007,Electricity,Total,Ktoe ,165.936
E09000001,City of London,2007,Electricity,Total,Ktoe ,219.701
E09000008,Croydon,2007,Electricity,Total,Ktoe ,118.257
E09000009,Ealing,2007,Electricity,Total,Ktoe ,123.421
E09000010,Enfield,2007,Electricity,Total,Ktoe ,121.006
E09000011,Greenwich,2007,Electricity,Total,Ktoe ,70.385
E09000012,Hackney,2007,Electricity,Total,Ktoe ,66.73
E09000013,Hammersmith and Fulham,2007,Electricity,Total,Ktoe ,88.59
E09000014,Haringey,2007,Electricity,Total,Ktoe ,65.331
E09000015,Harrow,2007,Electricity,Total,Ktoe ,56.941
E09000016,Havering,2007,Electricity,Total,Ktoe ,74.283
E09000017,Hillingdon,2007,Electricity,Total,Ktoe ,144.824
E09000018,Hounslow,2007,Electricity,Total,Ktoe ,118.186
E09000019,Islington,2007,Electricity,Total,Ktoe ,107.185
E09000020,Kensington and Chelsea,2007,Electricity,Total,Ktoe ,127.94
E09000021,Kingston upon Thames,2007,Electricity,Total,Ktoe ,54.568
E09000022,Lambeth,2007,Electricity,Total,Ktoe ,98.082
E09000023,Lewisham,2007,Electricity,Total,Ktoe ,74.835
E09000024,Merton,2007,Electricity,Total,Ktoe ,57.237
E09000025,Newham,2007,Electricity,Total,Ktoe ,106.869
E09000026,Redbridge,2007,Electricity,Total,Ktoe ,62.675
E09000027,Richmond upon Thames,2007,Electricity,Total,Ktoe ,67.527
E09000028,Southwark,2007,Electricity,Total,Ktoe ,153.311
E09000029,Sutton,2007,Electricity,Total,Ktoe ,57.823
E09000030,Tower Hamlets,2007,Electricity,Total,Ktoe ,265.724
E09000031,Waltham Forest,2007,Electricity,Total,Ktoe ,63.747
E09000032,Wandsworth,2007,Electricity,Total,Ktoe ,99.778
E09000033,Westminster,2007,Electricity,Total,Ktoe ,354.168
E09000002,Barking and Dagenham,2008,Electricity,Total,Ktoe ,64.731
E09000003,Barnet,2008,Electricity,Total,Ktoe ,104.112
E09000004,Bexley,2008,Electricity,Total,Ktoe ,71.59
E09000005,Brent,2008,Electricity,Total,Ktoe ,110.307
E09000006,Bromley,2008,Electricity,Total,Ktoe ,90.099
E09000007,Camden,2008,Electricity,Total,Ktoe ,156.65
E09000001,City of London,2008,Electricity,Total,Ktoe ,222.161
E09000008,Croydon,2008,Electricity,Total,Ktoe ,117.396
E09000009,Ealing,2008,Electricity,Total,Ktoe ,120.725
E09000010,Enfield,2008,Electricity,Total,Ktoe ,95.73
E09000011,Greenwich,2008,Electricity,Total,Ktoe ,70.945
E09000012,Hackney,2008,Electricity,Total,Ktoe ,67.054
E09000013,Hammersmith and Fulham,2008,Electricity,Total,Ktoe ,86.711
E09000014,Haringey,2008,Electricity,Total,Ktoe ,70.452
E09000015,Harrow,2008,Electricity,Total,Ktoe ,54.835
E09000016,Havering,2008,Electricity,Total,Ktoe ,73.044
E09000017,Hillingdon,2008,Electricity,Total,Ktoe ,155.344
E09000018,Hounslow,2008,Electricity,Total,Ktoe ,110.682
E09000019,Islington,2008,Electricity,Total,Ktoe ,111.288
E09000020,Kensington and Chelsea,2008,Electricity,Total,Ktoe ,127.501
E09000021,Kingston upon Thames,2008,Electricity,Total,Ktoe ,52.81
E09000022,Lambeth,2008,Electricity,Total,Ktoe ,98.391
E09000023,Lewisham,2008,Electricity,Total,Ktoe ,67.829
E09000024,Merton,2008,Electricity,Total,Ktoe ,70.36
E09000025,Newham,2008,Electricity,Total,Ktoe ,107.35
E09000026,Redbridge,2008,Electricity,Total,Ktoe ,61.124
E09000027,Richmond upon Thames,2008,Electricity,Total,Ktoe ,65.309
E09000028,Southwark,2008,Electricity,Total,Ktoe ,150.492
E09000029,Sutton,2008,Electricity,Total,Ktoe ,58.96
E09000030,Tower Hamlets,2008,Electricity,Total,Ktoe ,273.098
E09000031,Waltham Forest,2008,Electricity,Total,Ktoe ,67.957
E09000032,Wandsworth,2008,Electricity,Total,Ktoe ,86.491
E09000033,Westminster,2008,Electricity,Total,Ktoe ,353.845
E09000002,Barking and Dagenham,2009,Electricity,Total,Ktoe ,62.102
E09000003,Barnet,2009,Electricity,Total,Ktoe ,102.955
E09000004,Bexley,2009,Electricity,Total,Ktoe ,69.361
E09000005,Brent,2009,Electricity,Total,Ktoe ,107.166
E09000006,Bromley,2009,Electricity,Total,Ktoe ,90.914
E09000007,Camden,2009,Electricity,Total,Ktoe ,153.62
E09000001,City of London,2009,Electricity,Total,Ktoe ,212.128
E09000008,Croydon,2009,Electricity,Total,Ktoe ,114.684
E09000009,Ealing,2009,Electricity,Total,Ktoe ,119.978
E09000010,Enfield,2009,Electricity,Total,Ktoe ,91.427
E09000011,Greenwich,2009,Electricity,Total,Ktoe ,68.987
E09000012,Hackney,2009,Electricity,Total,Ktoe ,66.724
E09000013,Hammersmith and Fulham,2009,Electricity,Total,Ktoe ,90.676
E09000014,Haringey,2009,Electricity,Total,Ktoe ,68.927
E09000015,Harrow,2009,Electricity,Total,Ktoe ,54.294
E09000016,Havering,2009,Electricity,Total,Ktoe ,71.702
E09000017,Hillingdon,2009,Electricity,Total,Ktoe ,141.492
E09000018,Hounslow,2009,Electricity,Total,Ktoe ,116.12
E09000019,Islington,2009,Electricity,Total,Ktoe ,110.089
E09000020,Kensington and Chelsea,2009,Electricity,Total,Ktoe ,128.888
E09000021,Kingston upon Thames,2009,Electricity,Total,Ktoe ,52.619
E09000022,Lambeth,2009,Electricity,Total,Ktoe ,101.015
E09000023,Lewisham,2009,Electricity,Total,Ktoe ,68.009
E09000024,Merton,2009,Electricity,Total,Ktoe ,69.894
E09000025,Newham,2009,Electricity,Total,Ktoe ,111.858
E09000026,Redbridge,2009,Electricity,Total,Ktoe ,61.365
E09000027,Richmond upon Thames,2009,Electricity,Total,Ktoe ,63.364
E09000028,Southwark,2009,Electricity,Total,Ktoe ,141.839
E09000029,Sutton,2009,Electricity,Total,Ktoe ,61.668
E09000030,Tower Hamlets,2009,Electricity,Total,Ktoe ,260.728
E09000031,Waltham Forest,2009,Electricity,Total,Ktoe ,64.452
E09000032,Wandsworth,2009,Electricity,Total,Ktoe ,86.304
E09000033,Westminster,2009,Electricity,Total,Ktoe ,346.973
E09000002,Barking and Dagenham,2010,Electricity,Total,Ktoe ,65.102
E09000003,Barnet,2010,Electricity,Total,Ktoe ,104.334
E09000004,Bexley,2010,Electricity,Total,Ktoe ,69.381
E09000005,Brent,2010,Electricity,Total,Ktoe ,93.373
E09000006,Bromley,2010,Electricity,Total,Ktoe ,90.066
E09000007,Camden,2010,Electricity,Total,Ktoe ,157.075
E09000001,City of London,2010,Electricity,Total,Ktoe ,230.761
E09000008,Croydon,2010,Electricity,Total,Ktoe ,114.985
E09000009,Ealing,2010,Electricity,Total,Ktoe ,117.167
E09000010,Enfield,2010,Electricity,Total,Ktoe ,92.209
E09000011,Greenwich,2010,Electricity,Total,Ktoe ,69.354
E09000012,Hackney,2010,Electricity,Total,Ktoe ,69.29
E09000013,Hammersmith and Fulham,2010,Electricity,Total,Ktoe ,89.997
E09000014,Haringey,2010,Electricity,Total,Ktoe ,69.183
E09000015,Harrow,2010,Electricity,Total,Ktoe ,53.971
E09000016,Havering,2010,Electricity,Total,Ktoe ,77.792
E09000017,Hillingdon,2010,Electricity,Total,Ktoe ,136.158
E09000018,Hounslow,2010,Electricity,Total,Ktoe ,120.535
E09000019,Islington,2010,Electricity,Total,Ktoe ,112.791
E09000020,Kensington and Chelsea,2010,Electricity,Total,Ktoe ,141.373
E09000021,Kingston upon Thames,2010,Electricity,Total,Ktoe ,51.969
E09000022,Lambeth,2010,Electricity,Total,Ktoe ,99.271
E09000023,Lewisham,2010,Electricity,Total,Ktoe ,68.141
E09000024,Merton,2010,Electricity,Total,Ktoe ,70.819
E09000025,Newham,2010,Electricity,Total,Ktoe ,116.33
E09000026,Redbridge,2010,Electricity,Total,Ktoe ,61.345
E09000027,Richmond upon Thames,2010,Electricity,Total,Ktoe ,63.131
E09000028,Southwark,2010,Electricity,Total,Ktoe ,144.031
E09000029,Sutton,2010,Electricity,Total,Ktoe ,63.263
E09000030,Tower Hamlets,2010,Electricity,Total,Ktoe ,272.146
E09000031,Waltham Forest,2010,Electricity,Total,Ktoe ,65.038
E09000032,Wandsworth,2010,Electricity,Total,Ktoe ,86.958
E09000033,Westminster,2010,Electricity,Total,Ktoe ,349.432
E09000002,Barking and Dagenham,2011,Electricity,Total,Ktoe ,61.558
E09000003,Barnet,2011,Electricity,Total,Ktoe ,102.7
E09000004,Bexley,2011,Electricity,Total,Ktoe ,67.306
E09000005,Brent,2011,Electricity,Total,Ktoe ,88.851
E09000006,Bromley,2011,Electricity,Total,Ktoe ,88.962
E09000007,Camden,2011,Electricity,Total,Ktoe ,151.767
E09000001,City of London,2011,Electricity,Total,Ktoe ,205.07
E09000008,Croydon,2011,Electricity,Total,Ktoe ,112.609
E09000009,Ealing,2011,Electricity,Total,Ktoe ,118.532
E09000010,Enfield,2011,Electricity,Total,Ktoe ,87.365
E09000011,Greenwich,2011,Electricity,Total,Ktoe ,65.208
E09000012,Hackney,2011,Electricity,Total,Ktoe ,70.989
E09000013,Hammersmith and Fulham,2011,Electricity,Total,Ktoe ,88.015
E09000014,Haringey,2011,Electricity,Total,Ktoe ,67.233
E09000015,Harrow,2011,Electricity,Total,Ktoe ,53.592
E09000016,Havering,2011,Electricity,Total,Ktoe ,70.978
E09000017,Hillingdon,2011,Electricity,Total,Ktoe ,128.292
E09000018,Hounslow,2011,Electricity,Total,Ktoe ,119.539
E09000019,Islington,2011,Electricity,Total,Ktoe ,105.034
E09000020,Kensington and Chelsea,2011,Electricity,Total,Ktoe ,142.388
E09000021,Kingston upon Thames,2011,Electricity,Total,Ktoe ,51.906
E09000022,Lambeth,2011,Electricity,Total,Ktoe ,97.606
E09000023,Lewisham,2011,Electricity,Total,Ktoe ,65.684
E09000024,Merton,2011,Electricity,Total,Ktoe ,68.4
E09000025,Newham,2011,Electricity,Total,Ktoe ,116.897
E09000026,Redbridge,2011,Electricity,Total,Ktoe ,60.517
E09000027,Richmond upon Thames,2011,Electricity,Total,Ktoe ,60.135
E09000028,Southwark,2011,Electricity,Total,Ktoe ,136.924
E09000029,Sutton,2011,Electricity,Total,Ktoe ,59.554
E09000030,Tower Hamlets,2011,Electricity,Total,Ktoe ,237.679
E09000031,Waltham Forest,2011,Electricity,Total,Ktoe ,63.177
E09000032,Wandsworth,2011,Electricity,Total,Ktoe ,84.588
E09000033,Westminster,2011,Electricity,Total,Ktoe ,335.681
E09000002,Barking and Dagenham,2012,Electricity,Total,Ktoe ,61.346
E09000003,Barnet,2012,Electricity,Total,Ktoe ,100.474
E09000004,Bexley,2012,Electricity,Total,Ktoe ,68.242
E09000005,Brent,2012,Electricity,Total,Ktoe ,108.753
E09000006,Bromley,2012,Electricity,Total,Ktoe ,88.236
E09000007,Camden,2012,Electricity,Total,Ktoe ,153.211
E09000001,City of London,2012,Electricity,Total,Ktoe ,213.447
E09000008,Croydon,2012,Electricity,Total,Ktoe ,113.013
E09000009,Ealing,2012,Electricity,Total,Ktoe ,122.047
E09000010,Enfield,2012,Electricity,Total,Ktoe ,90.313
E09000011,Greenwich,2012,Electricity,Total,Ktoe ,68.781
E09000012,Hackney,2012,Electricity,Total,Ktoe ,77.324
E09000013,Hammersmith and Fulham,2012,Electricity,Total,Ktoe ,86.926
E09000014,Haringey,2012,Electricity,Total,Ktoe ,67.031
E09000015,Harrow,2012,Electricity,Total,Ktoe ,52.637
E09000016,Havering,2012,Electricity,Total,Ktoe ,70.367
E09000017,Hillingdon,2012,Electricity,Total,Ktoe ,150.193
E09000018,Hounslow,2012,Electricity,Total,Ktoe ,117.784
E09000019,Islington,2012,Electricity,Total,Ktoe ,108.53
E09000020,Kensington and Chelsea,2012,Electricity,Total,Ktoe ,128.982
E09000021,Kingston upon Thames,2012,Electricity,Total,Ktoe ,51.225
E09000022,Lambeth,2012,Electricity,Total,Ktoe ,97.073
E09000023,Lewisham,2012,Electricity,Total,Ktoe ,65.432
E09000024,Merton,2012,Electricity,Total,Ktoe ,67.339
E09000025,Newham,2012,Electricity,Total,Ktoe ,118.493
E09000026,Redbridge,2012,Electricity,Total,Ktoe ,59.804
E09000027,Richmond upon Thames,2012,Electricity,Total,Ktoe ,61.178
E09000028,Southwark,2012,Electricity,Total,Ktoe ,144.492
E09000029,Sutton,2012,Electricity,Total,Ktoe ,61.968
E09000030,Tower Hamlets,2012,Electricity,Total,Ktoe ,247.033
E09000031,Waltham Forest,2012,Electricity,Total,Ktoe ,60.757
E09000032,Wandsworth,2012,Electricity,Total,Ktoe ,85.131
E09000033,Westminster,2012,Electricity,Total,Ktoe ,341.219
E09000002,Barking and Dagenham,2013,Electricity,Total,Ktoe ,59.578
E09000003,Barnet,2013,Electricity,Total,Ktoe ,99.587
E09000004,Bexley,2013,Electricity,Total,Ktoe ,67.541
E09000005,Brent,2013,Electricity,Total,Ktoe ,107.573
E09000006,Bromley,2013,Electricity,Total,Ktoe ,86.977
E09000007,Camden,2013,Electricity,Total,Ktoe ,151.228
E09000001,City of London,2013,Electricity,Total,Ktoe ,209.801
E09000008,Croydon,2013,Electricity,Total,Ktoe ,110.595
E09000009,Ealing,2013,Electricity,Total,Ktoe ,124.363
E09000010,Enfield,2013,Electricity,Total,Ktoe ,90.932
E09000011,Greenwich,2013,Electricity,Total,Ktoe ,70.184
E09000012,Hackney,2013,Electricity,Total,Ktoe ,77.683
E09000013,Hammersmith and Fulham,2013,Electricity,Total,Ktoe ,86.09
E09000014,Haringey,2013,Electricity,Total,Ktoe ,66.076
